사업자등록번호,순번,데이터수집일자,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1138100308,5,20220430,1020150097314,안정성이 증가된 카베르골린 함유 약제학적 조성물,20150708,A61K47/38,2,,4,2,I,20221114,,
1138100308,6,20220430,1020170030825,미라베그론을 포함하는 방출 제어 의약 조성물,20170310,A61K9/2013,,,5,10,I,20221114,,
1138100308,7,20220430,1020170047611,헤르페스바이러스 감염증 예방 및 치료에 적합한 국소 투여용 약제학적 조성물,20170412,A61K31/522,,,5,14,I,20221114,,
1138100308,8,20220430,1020170052451,비뇨기 질환 예방 또는 치료용 조성물 및 이의 제조방법,20170424,A61K9/209,,,6,17,I,20221114,,
1138100308,9,20220430,1020170088012,비뇨기 질환 예방 또는 치료용 제제 및 이의 제조방법,20170711,A61K9/2072,2,,7,4,I,20221114,,
1138100308,10,20220430,1020170142793,모사프리드 또는 이의 염을 포함하는 약제학적 제제 및 이의 제조방법,20171030,A61K9/1652,,,5,7,I,20221114,,
1138600309,1,20220430,1020170056829,가상 현실 컨텐츠를 제공하기 위한 헤드 마운티드 디스플레이를 포함하는 시스템 및 제어 방법,20170504,G06F3/04815,,,2,10,I,20221114,,
1138600309,2,20220430,1020190075575,딥 러닝을 이용한 3차원 물체 인식에 기초하여 증강 현실 정보를 제공하는 방법 및 이를 이용한 시스템,20190625,G06T19/006,1,,1,9,I,20221114,,
1138600309,3,20220430,1020190090180,가상 현실 및 증강 현실을 이용한 혼합 렌더링 콘텐츠 제공을 위한 카메라 트래킹 방법 및 이를 이용한 시스템,20190725,G06T7/292,1,,1,6,I,20221114,,
1138600309,4,20220430,1020190090179,가상 현실 및 증강 현실을 이용한 혼합 렌더링 콘텐츠 제공 방법 및 이를 이용한 시스템,20190725,G06T19/006,1,,1,8,I,20221114,,
1098600310,1,20220428,1020130080416,지피에스gps와 아이엔에스ins를 이용한 초정밀 항공촬영 장치,20130709,G01C11/02,3,2,3,1,I,20221114,,
1098600310,2,20220428,1020130083440,고정밀 항공 영상의 촬영을 위한 지면의 고도차 식별장치,20130716,G01C11/02,,1,3,1,I,20221114,,
1098600310,3,20220428,1020130083441,지상면의 연직촬영 유지를 위한 고정밀 항공촬영 편집 시스템,20130716,G01C11/02,2,2,3,1,I,20221114,,
1098600310,4,20220428,1020130130639,오차수정으로 영상이미지의 정밀도를 향상시킨 영상이미지 처리시스템,20131030,G01C15/00,3,,3,1,I,20221114,,
1098600310,5,20220428,1020130130640,이미지 합성에 따른 도화이미지 내 지형물 변형 편집을 위한 지아이에스 기반 영상처리용 편집시스템,20131030,G09B29/003,2,1,3,1,I,20221114,,
1098600310,6,20220428,1020130132281,촬영 영상물의 프레임별 수정을 기반으로 한 영상이미지의 편집 처리시스템,20131101,G01C15/06,,,3,1,I,20221114,,
1098600310,7,20220428,20140092350,Gps 위치좌표에 대한 지형구조 변화 확인용 측지측량 데이터 업데이트 처리 시스템,20140722,G01C15/02,2,1,3,1,I,20221114,,
1098600310,8,20220428,1020140097472,Ins 정보와 좌표정보의 속성을 이용한 수치지도 통합 갱신 시스템,20140730,G09B29/004,,1,3,1,I,20221114,,
1098600310,9,20220428,1020140107977,수준측량용 스타프 표시 장치,20140819,G01B3/08,,,3,1,I,20221114,,
1098600310,10,20220428,20140108505,지상이미지에 적용된 지피에스gps 기준점별 수치지도의 세부정보 갱신시스템,20140820,F16M11/20,2,,3,1,I,20221114,,
1245100311,1,20220501,1020070070983,다용도 네일링앵커,20070716,E02D5/805,2,4,1,3,I,20221114,,
1245100311,2,20220501,1020070081253,영구앵커 조립체 고정공법 및 그 장치,20070813,E02D17/20,3,3,1,4,I,20221114,,
1245100311,3,20220501,1020080011779,와이어로프를 이용한 충격흡수용 가드레일,20080205,E04H17/10,4,1,1,5,I,20221114,,
1245100311,4,20220501,1020080011771,와이어로프를 이용한 가드레일,20080205,E04H17/10,2,1,1,4,I,20221114,,
1245100311,5,20220501,1020080021442,충격흡수용 가드레일,20080307,E01F15/06,2,,1,4,I,20221114,,
1245100311,6,20220501,1020080043421,낙석방지책의 와이어로프 고정구조,20080509,E01F7/045,,1,1,2,I,20221114,,
1245100311,7,20220501,1020080043418,낙석방지책의 와이어로프 고정구조,20080509,E01F7/045,1,,1,2,I,20221114,,
1245100311,8,20220501,20080057342,에너지절약형 친환경 유가금속 추출 공정기술,20080618,C22B7/009,,,1,4,I,20221114,,
1245100311,9,20220501,1020080080532,재사용 방지 일회용 삽입기,20080818,A61M5/502,,,1,10,I,20221114,,
1245100311,10,20220501,1020080101058,녹화 및 지지력 향상을 위한 가드레일 구조,20081015,E01F15/06,,1,1,2,I,20221114,,
1028100312,1,20220512,1020190108841,말뚝 연결장치 및 이를 이용한 말뚝 연결방법,20190903,E02D5/526,,,3,11,I,20221114,,
1028100312,2,20220512,1020190150524,차압 조절 도어,20191121,E06B5/162,1,,4,7,I,20221114,,
1028100312,3,20220512,1020190173482,먼지 흡입 기능과 방향제 분사 기능이 있는 의류용 에어 브러쉬,20191223,A47L7/00,,,2,3,I,20221114,,
1028100312,4,20220512,1020190179829,자립식 phc 파일 및 그것의 시공 방법,20191231,E02D5/58,,,2,7,I,20221114,,
1028100312,5,20220512,1020200139142,스프링클러 환상배관 시스템,20201026,A62C35/68,1,,4,6,I,20221114,,
1028100312,6,20220512,1020210140539,해상 안전표지시설 및 그 설치방법,20211020,B63B51/02,2,,3,4,I,20221114,,
5041500313,1,20220525,1020190108841,말뚝 연결장치 및 이를 이용한 말뚝 연결방법,20190903,E02D5/526,,,3,11,I,20221114,,
5041500313,2,20220525,1020190150524,차압 조절 도어,20191121,E06B5/162,1,,4,7,I,20221114,,
5041500313,3,20220525,1020190173482,먼지 흡입 기능과 방향제 분사 기능이 있는 의류용 에어 브러쉬,20191223,A47L7/00,,,2,3,I,20221114,,
5041500313,4,20220525,1020190179829,자립식 phc 파일 및 그것의 시공 방법,20191231,E02D5/58,,,2,7,I,20221114,,
5041500313,5,20220525,1020200139142,스프링클러 환상배관 시스템,20201026,A62C35/68,1,,4,6,I,20221114,,
5041500313,6,20220525,1020210140539,해상 안전표지시설 및 그 설치방법,20211020,B63B51/02,2,,3,4,I,20221114,,
5041500313,7,20220525,1020220008246,스프링클러 환상배관 시스템,20220120,A62C35/68,,,4,8,I,20221114,,
1208600314,1,20220501,1020130034386,유무선 인터넷망을 기반으로 하는 웹 서비스 처리시스템,20130329,G06F16/9577,,,1,2,I,20221114,,
1208600314,2,20220501,1020180062918,클라우드 기반 부품 정보 서비스 제공 서버,20180531,G06Q50/04,,,1,9,I,20221114,,
8848800315,1,20220603,,,,,,,,,I,20221114,,
1078100316,1,20220428,1020040013252,평면 백색 발광 소자,20040227,H04N5/655,,,2,15,I,20221114,,
1078100316,2,20220428,1020040027682,"유기발광소자용 알루미늄 착 화합물, 그의 제법 및 이를 이용한 유기 발광 소자",20040422,C07F5/069,,,4,14,I,20221114,,
1078100316,3,20220428,20040027687,적층형 유기 발광 소자,20040422,H05B33/12,,,4,15,I,20221114,,
1078100316,4,20220428,1020040027686,유기 전계 발광 소자용 투명 전도성 전극의 형성방법,20040422,H01L51/0008,,2,4,18,I,20221114,,
1078100316,5,20220428,1020040029267,가요성 평면 유기 발광 원,20040427,A01K85/00,,,4,51,I,20221114,,
1078100316,6,20220428,1020040029295,가요성 평면 유기 발광 원,20040428,F16B2/08,,,4,51,I,20221114,,
1078100316,7,20220428,1020040072257,절연막 패터닝에 의한 유기 전계 발광 소자 면광원 제작방법,20040909,H01L51/0014,,1,2,11,I,20221114,,
1078100316,8,20220428,1020040072050,유기 전계 발광 소자의 새로운 봉지 방법,20040909,H01L51/524,,,2,19,I,20221114,,
1078100316,9,20220428,1020040072356,새도우 마스크 패턴닝에 의한 적층형 유기 el디스플레이 제작법,20040909,H01L51/0011,,,2,13,I,20221114,,
1078100316,10,20220428,1020040072427,막 흡수제를 이용한 유기 발광 표시장치의 봉지기술,20040910,H01L51/5259,,,2,24,I,20221114,,
1208800317,1,20220501,1020180053447,형상가변형 가구,20180510,A47C4/04,,,3,2,I,20221114,,
8968600318,1,20220603,1020210178127,"물품에 기반한 서비스를 제공하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능한 기록 매체",20211213,G06Q30/08,1,,1,1,I,20221114,,
8968600318,2,20220603,1020210190445,"객체에 관한 정보를 추정하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능한 기록 매체",20211228,G06Q30/0283,1,,3,1,I,20221114,,
3128100319,1,20220520,820001804,인산비료 생산 과정에서 유축되는 석고 폐수로부터의 불소분 제거 및 인분 회수 방법,19820423,,,,3,4,I,20221114,,
3128100319,2,20220520,1019950000471,아황산가스로부터 원소 황을 회수하기 위한 선택 환원반응용 촉매의 제조 및 이용 방법,19950112,B01J27/04,4,1,4,12,I,20221114,,
3128100319,3,20220520,1019950003642,섬유상 제올라이트 및 그 제조 방법,19950224,C01B39/085,,1,4,4,I,20221114,,
3128100319,4,20220520,1019950043665,황화수소 가스 산화용 촉매 및 이를 이용한 황의 회수 방법,19951124,,,,5,10,I,20221114,,
3128100319,5,20220520,1019950044281,"탄화수소 화합물 함유 폐수처리용 촉매, 그 제조방법 및 그 촉매를 이용한 폐수처리방법",19951128,,,,4,7,I,20221114,,
3128100319,6,20220520,1019960006324,섬유상 제올라이트 zsm5 및 그 제조 방법,19960311,C01B39/40,,2,5,9,I,20221114,,
3128100319,7,20220520,1019960012005,황화합물 함유가스로부터 원소 황을 회수하는 방법,19960419,C01B17/0495,,,4,15,I,20221114,,
3128100319,8,20220520,2019990019996,경광등,19990916,F21S43/195,,,1,1,I,20221114,,
3128100319,9,20220520,2020040035185,전동차용 팬터그래프,20041210,B60L5/24,,,1,1,I,20221114,,
3128100319,10,20220520,2020040035183,전동차용 팬터그래프,20041210,B60L5/24,,,1,1,I,20221114,,
1148600320,1,20220430,1020170014410,가상 시뮬레이션 장치,20170201,G09B9/04,2,,2,5,I,20221114,,
1148600320,2,20220430,1020170064408,가상 시뮬레이션 장치,20170524,G02B27/01,2,,2,4,I,20221114,,
1148600320,3,20220430,1020170064409,가상 시뮬레이션 장치,20170524,G02B27/01,2,,2,5,I,20221114,,
1148600320,4,20220430,1020170112027,시뮬레이션 장치,20170901,A63F13/20,1,,2,2,I,20221114,,
1148600320,5,20220430,1020170112026,시뮬레이션 장치,20170901,A63F13/65,2,,2,4,I,20221114,,
1148600320,6,20220430,1020180143136,게임용 총의 진동음향장치,20181120,A63F13/219,2,,2,1,I,20221114,,
1148600320,7,20220430,1020180147872,낙하훈련 시뮬레이션 장치,20181126,B64D23/00,2,,2,9,I,20221114,,
1148600320,8,20220430,1020190025849,시뮬레이션 장치용 조향시스템,20190306,A63F13/21,,,2,4,I,20221114,,
1148600320,9,20220430,1020190030812,조이스틱 장치,20190318,G05G9/047,1,,2,4,I,20221114,,
1148600320,10,20220430,1020190032052,페달형 시뮬레이션 장치의 보행촉감 유발장치,20190320,A63F13/21,1,,2,10,I,20221114,,
2568100321,1,20220517,1020090052943,데이터베이스의 논리적 데이터 오류 복구방법,20090615,G06F11/1471,1,2,4,4,I,20221114,,
2208600322,1,20220516,1020020058518,이동 통신 단말의 실시간 정보 표시 장치 및 그 방법,20020926,H04M1/72436,,,3,22,I,20221114,,
2208600322,2,20220516,1020020058530,이동통신 단말에의 실시간 증권정보 제공 장치 및 실시간증권정보 생성전송 방법,20020926,,,,3,18,I,20221114,,
2208600322,3,20220516,1020020074524,무선망을 이용한 즉석 모바일 카드 발급 방법,20021127,G06Q20/353,,19,2,4,I,20221114,,
2208600322,4,20220516,1020020075459,보너스 포인트 서비스 제공 방법,20021129,,,1,1,15,I,20221114,,
2208600322,5,20220516,2020020037740,능동적 화면 구성을 위한 이동 통신 단말기,20021218,G06F1/1626,,,2,5,I,20221114,,
2208600322,6,20220516,20030002404,이동 단말의 전화번호를 이용한 비대면 거래의 결제 방법,20030114,,,1,2,7,I,20221114,,
2208600322,7,20220516,1020030003217,가상 가맹점 번호와 이동 통신 단말의 전화번호를 이용한금융 서비스 제공 방법,20030117,,,,5,9,I,20221114,,
2208600322,8,20220516,1020030012175,이동 단말의 위치 정보를 이용한 서비스 제공 방법,20030227,G02C9/04,,,2,14,I,20221114,,
2208600322,9,20220516,1020030012174,이동 단말의 위치 정보와 차량번호를 이용한 결제 서비스제공 방법,20030227,G07B15/063,,,2,10,I,20221114,,
2208600322,10,20220516,1020030040077,무선 네트워크를 이용한 모바일 선불카드 발급 및 그 사용 방법,20030620,G06Q20/28,,4,2,4,I,20221114,,
2118700323,1,20220515,,,,,,,,,I,20221114,,
1260200324,1,20220502,2019880014926,청정실 천정의 필터 지지장치,19880908,B01D46/001,,,1,5,I,20221114,,
1260200324,2,20220502,2019900020554,청정실Clean room 송풍장치의 바람유도구,19901222,B01D46/42,,,1,,I,20221114,,
1260200324,3,20220502,2019900020553,청정실 송풍장치의 모타지지 브라켓트,19901222,B01D46/42,,,1,,I,20221114,,
1260200324,4,20220502,1019920013879,천정 매입형 냉난방 공기조화기,19920731,,,,6,1,I,20221114,,
1260200324,5,20220502,1019920013878,바닥 상치형 냉난방 공기조화기,19920731,F24F3/06,,,6,1,I,20221114,,
1260200324,6,20220502,1019920019340,하이브리드hybrid 공기조화시스템,19921021,F24F3/1423,,,2,11,I,20221114,,
1260200324,7,20220502,1019920019339,공기조화시스템,19921021,F24F3/1423,,,2,11,I,20221114,,
1260200324,8,20220502,1019920022792,건물의 냉난방 및 환기시스템,19921130,F24F1/0038,,,2,2,I,20221114,,
1260200324,9,20220502,2019940029555,천정 매입형 냉난방 공기조화기,19941108,F24F13/32,,,6,1,I,20221114,,
1260200324,10,20220502,2019990009108,폴식 도로표지판 조립체,19990526,,,,1,1,I,20221114,,
1138600325,1,20220430,,,,,,,,,I,20221114,,
5818700326,1,20220527,1020190112365,서비스 인력 관리를 위한 애플리케이션 및 서버,20190910,G06Q10/063112,,,1,12,I,20221114,,
6218100327,1,20220529,2020110007509,맨홀,20110819,E02D29/1409,,,1,2,I,20221114,,
6218100327,2,20220529,1020150131620,도로용 경계블럭,20150917,E01C11/22,1,,1,8,I,20221114,,
6218100327,3,20220529,1020190160553,착탈식 발전모듈을 결합한 간이 상수도 시스템,20191205,E03B1/04,1,,2,4,I,20221114,,
6218100327,4,20220529,1020200072803,간편 분해형 배관 구성요소 연결조립체,20200616,F16L19/0212,2,,3,2,I,20221114,,
6218100327,5,20220529,1020200104783,의약품 안전 관리 시스템,20200820,A61J1/00,2,,2,5,I,20221114,,
6218100327,6,20220529,1020210087944,폐타이어의 철심 탈황 방법,20210705,B08B3/08,1,,4,1,I,20221114,,
8378100328,1,20220531,1020190001636,백화현상 방지 벽돌의 제조방법 및 이를 이용한 시공방법,20190107,B28B1/008,4,,1,6,I,20221114,,
8378100328,2,20220531,1020190007690,컬러 페이스 벽돌의 제조방법,20190121,B28B3/02,2,,1,4,I,20221114,,
8378100328,3,20220531,1020190017389,클라우드를 이용한 경량화된 노드를 갖는 블록체인 네트워크 및 블록체인 네트워크의 경량화된 노드,20190214,H04L67/1042,2,,5,5,I,20221114,,
8378100328,4,20220531,1020190096518,모듈형 조립식 진열대,20190808,A47B47/0091,5,1,1,7,I,20221114,,
8378100328,5,20220531,1020190147134,스마트 컨트랙트를 기반으로 한 데이터 암호화 가능한 블록체인 네트워크,20191115,H04L9/0872,3,,2,6,I,20221114,,
8378100328,6,20220531,1020190151960,속성을 기반으로 한 블록체인 네트워크에서의 접근 권한 제어 시스템 및 접근 권한 제어 방법,20191125,H04L9/3213,3,,4,10,I,20221114,,
8378100328,7,20220531,1020190161520,블록체인을 기반으로 한 센서 네트워크 시스템 및 상기 센서 네트워크 시스템에서의 동적 링크키 생성 방법,20191206,H04L9/0838,2,,3,7,I,20221114,,
8378100328,8,20220531,1020190172804,에이전트 기반의 블록체인 네트워크 및 상기 네트워크의 전처리 방법,20191223,H04L9/0838,3,,3,12,I,20221114,,
8378100328,9,20220531,1020190172804,에이전트 기반의 블록체인 네트워크 및 상기 네트워크의 전처리 방법,20191223,H04L9/0838,,,3,11,I,20221114,,
8378100328,10,20220531,1020200089409,화상 통화 기반의 전자 계약 시스템 및 방법,20200720,G06Q10/10,2,,3,10,I,20221114,,
3148100329,1,20220520,1020070065785,통합문서를 이용한 웹서비스 운용 방법,20070629,G06F16/958,,2,1,11,I,20221114,,
3148100329,2,20220520,1020110088300,발신 호의 중계장치와 이를 이용한 역전화요금 산출방법,20110901,H04M3/541,,,1,28,I,20221114,,
3148100329,3,20220520,1020110126627,대체전화 서비스 제공 방법 및 장치와 이를 이용한 역전화요금 산출방법,20111130,H04M3/42,6,1,1,13,I,20221114,,
3148100329,4,20220520,1020120043758,역전화요금 산출방법,20120426,H04W4/24,,,1,15,I,20221114,,
3148100329,5,20220520,1020120061798,통화구간 대체전화 서비스 제공 방법 및 장치와 이를 이용한 역전화요금 산출방법,20120608,H04M3/42187,1,,1,14,I,20221114,,
3148100329,6,20220520,1020120064576,대체전화 서비스의 역전화요금 산출방법,20120615,H04M15/31,,,1,9,I,20221114,,
3148100329,7,20220520,1020120112404,양방향 방송을 위한 멀티채널 시청자 의견참여 시스템 및 그 방법,20121010,H04N21/4532,1,,1,14,I,20221114,,
3148100329,8,20220520,1020120130057,스포츠 경기 원격 판정 서비스 시스템 및 그 방법,20121116,G06Q50/10,,,1,13,I,20221114,,
3148100329,9,20220520,1020120129973,스마트 단말장치를 이용한 전화회선 공유 시스템 및 그 방법,20121116,H04W88/18,,,1,5,I,20221114,,
3148100329,10,20220520,20130103934,온라인상의 안심 광고 서비스 제공 시스템 및 그 방법,20130830,G06Q20/06,,,1,9,I,20221114,,
