,사업자등록번호,데이터수집일자,기업명,대표자명,전화번호,팩스전화번호,우편번호,주소,상세주소,기업형태,기업규모,공기업구분,산업분류코드,산업분류코드설명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1945,4168106993,20220302,동아토건***,정**,061-139-8017,062 5218445,57218,전라남도 장성군 장성읍 충무길 6-1,(영천리),일반,중소기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1946,1058609619,20220302,우진신호***,권**,02  325 6232,02  325 6255,02622,서울특별시 동대문구 고미술로 100,"505호 (답십리동,송화빌딩)",일반,중소기업,일반기업,42320,통신 공사업,I,20221104,,
1947,4178100681,20220302,(주)호***,김명열외***,0261770000,02  61770010,58109,전남 화순군 화순읍 오성로 537,(벽라리),외감,대기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1948,2638604769,20220302,(주)호***,김**,043-842-5782,043-842-5783,27481,충청북도 충주시 호암대로 122,지하1층 (호암동),신설,중소기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1949,1168109438,20220302,에스에이피코리아***,박메리신외***,02  21942400,02  21942692,06292,서울특별시 강남구 남부순환로 2806,(도곡동),외감,중견기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
1950,2138104193,20220302,(주)김***,김종성외***,02  34618771,02  34629743,06261,서울특별시 강남구 논현로57길 30,(도곡동),외감,중견기업,일반기업,42201,배관 및 냉ㆍ난방 공사업,I,20221104,,
1951,1258102775,20220302,(주)광***,황**,053-795-3651,053-793-8300,37338,경상북도 의성군 의성읍 문소1길 113,(중리리),일반,중소기업,일반기업,42310,전기 공사업,I,20221104,,
1952,2038506477,20220302,티와이엠(주)문화***,김도훈외***,02  390 8727,02  364 1341,04152,서울 마포구 토정로31길,"81, 2층 (대흥동,카버 글로벌 1관)",거래소상장,중견기업,일반기업,58120,"신문, 잡지 및 정기간행물 출판업",I,20221104,,
1953,1228108172,20220302,덕양종합건설***,윤**,032-552-5893,032-548-6591,21069,인천 계양구 오조산로45번길 8-1,401호 (계산동),일반,중소기업,일반기업,41121,사무·상업용 및 공공기관용 건물 건설업,I,20221104,,
1954,1248100102,20220302,덕양산업***,권*,,,,,,일반,중소기업,일반기업,42310,전기 공사업,I,20221104,,
1955,6138106860,20220302,덕양건설***,이**,055 281 1056,055 281 1059,50611,경남 양산시 물금읍 삽량로 30,"507호 (범어리,디온플레이스)",일반,중소기업,일반기업,41200,토목 건설업,I,20221104,,
1956,6138106927,20220302,덕양종합건설***,박**,02-6489-7167,02-6489-7168,02052,서울특별시 중랑구 용마산로139나길 99,2층 (신내동),일반,중소기업,일반기업,41220,토목시설물 건설업,I,20221104,,
1957,5061800202,20220302,이건**,권**,,,37840,경북 포항시 남구 연일읍 동문로36번길,1 (오천리),일반,중소기업,일반기업,42420,유리 및 창호 공사업,I,20221104,,
1958,1028100638,20220302,동국시스템즈***,김**,02  21010900,02  37898780,04539,서울특별시 중구 을지로5길 19,"(수하동,페럼타워)",외감,중견기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업,I,20221104,,
1959,2068103041,20220302,한양산업개발***,이**,02-731-6000,02-732-6108,05026,서울 광진구 아차산로 355,"405호 (자양동,타워더모스트광진아크로텔)",외감,중견기업,일반기업,41121,사무·상업용 및 공공기관용 건물 건설업,I,20221104,,
1960,1248604427,20220302,(주)삼정***,이**,031 711 0036,031 711 0801,13636,경기도 성남시 분당구 성남대로 69,"306호 (구미동,로드랜드이지타워)",외감,중소기업,일반기업,42138,"지붕, 내ㆍ외벽 축조 관련 전문공사업 ",I,20221104,,
1961,6078101662,20220302,(주)삼***,이**,051 580 4785,051 555 3015,47718,부산광역시 동래구 쇠미로 222-13,(온천동),외감,중견기업,일반기업,41112,아파트 건설업,I,20221104,,
1962,1218609832,20220302,삼정기전***,최**,032 884 3735,032-885-3795,22174,인천광역시 남구 인중로,"9, 902호 (숭의동,로터리빌딩)",일반,중소기업,일반기업,42310,전기 공사업,I,20221104,,
1963,1208605645,20211229,(주)텔레***,김**,02 544 0595,02 6916 2424,08502,서울특별시 금천구 가산디지털1로 196,"910호 (가산동,에이스테크노타워10차)",일반,중소기업,일반기업,61291,통신 재판매업,I,20221104,,
1964,4178106070,20211229,(주)케이***,이**,061 684 8080,061-681-5574,59609,전남 여수시 소라면 여순로,224,일반,중소기업,일반기업,42320,통신 공사업,I,20221104,,
1965,8708609402,20211229,(주)글로벌테크***,이**,041 4150990,041-415-1470,31414,충청남도 아산시 음봉면 월암로436번길,96-7 (쌍암리),일반,중소기업,일반기업,41225,산업생산시설 종합건설업,I,20221104,,
1966,1328103414,20211229,(주)디앤비엔지***,이**,031 550 6877,031 515 8787,10594,경기 고양시 덕양구 통일로 140,"B동 130호 (동산동,삼송테크노밸리)",일반,중소기업,일반기업,42320,통신 공사업,I,20221104,,
1967,1101900371,20211229,신성이**,오**,02 3864371,,03733,서울 서대문구 독립문공원길,"17, 116동 1205호 (현저동,독립문극동아파트)",일반,중소기업,일반기업,41000,종합 건설업,I,20221104,,
1968,6168106861,20211229,(주)지***,양**,064-712-2021,064-702-2021,63240,제주도 제주시 대원길 82-18,2층 (오등동),일반,중소기업,일반기업,42500,시설물 유지관리 공사업,I,20221104,,
1969,1198603463,20211229,(주)***,이**,02-830-6913,02-852-7843,58217,전남 나주시 상야3길 17,"910호 (빛가람동,휴로스센트럴)",일반,중소기업,일반기업,26410,유선 통신장비 제조업,I,20221104,,
1970,1358606865,20211229,에스지건설***,오**,031 377 7401,031 377 5999,18126,경기도 오산시 황새로,117 (누읍동),외감,중소기업,일반기업,41111,단독 주택 건설업,I,20221104,,
1971,5258808397,20211229,(주)에스지산***,김**,055-314-7896,055-312-7898,51006,경상남도 김해시 칠산로 415,(화목동),일반,중소기업,일반기업,42491,"미장, 타일 및 방수 공사업",I,20221104,,
1972,6158105054,20211229,이플러스이엔씨***,유**,055 325 4466,055 325 1525,50965,경상남도 김해시 흥동로 30-2,(풍유동),일반,중소기업,일반기업,42000,전문직별 공사업,I,20221104,,
1973,6172708753,20211229,제이티정***,김**,010-2336-6644,,47001,부산 사상구 학감대로222번길 83,(주례동),일반,중소기업,일반기업,42300,전기 및 통신 공사업,I,20221104,,
1974,7048108015,20211229,(주)제이티종***,류**,032  4693495,032 4693496,21534,인천광역시 남동구 복개서로97번길 15,7층 (구월동),일반,중소기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1975,5060508258,20211229,그린**,하**,054 278 4351,054-276-4007,37779,경북 포항시 남구 상공로,175-10 (대도동),일반,중소기업,일반기업,42321,일반 통신 공사업,I,20221104,,
1976,5028109997,20211229,(주)세종엔지***,김**,053 742 3951,,42216,대구 수성구 용학로25안길,"9, 3층",일반,중소기업,일반기업,42200,건물설비 설치 공사업,I,20221104,,
1977,5028105009,20211229,세종건설산업***,박**,053 756 8441,053 756 8447,38677,경상북도 경산시 중앙로 25,4층 (사정동),일반,중소기업,일반기업,41220,토목시설물 건설업,I,20221104,,
1978,1271508650,20211229,우*,허**,,,11619,경기 의정부시 호국로1051번길,23-3 (가능동),일반,중소기업,일반기업,42412,"도배, 실내 장식 및 내장 목공사업",I,20221104,,
1979,1248709900,20211229,우일공영***,김**,031-372-4460,031-375-4562,18126,경기 오산시 수목원로88번길 23,(누읍동),일반,중소기업,일반기업,42412,"도배, 실내 장식 및 내장 목공사업",I,20221104,,
1980,8988107860,20211229,(주)우***,장**,062-385-0475,062-385-0476,61907,광주 서구 천변좌하로548번길 27,(광천동),일반,중소기업,일반기업,42311,일반전기 공사업,I,20221104,,
1981,3018606021,20211229,(주)아이***,김**,0432617017,,28101,충북 청주시 흥덕구 옥산면 옥산산단3로 9,엘지하우시스 복지동 2층 (호죽리),일반,중소기업,일반기업,61000,우편 및 통신업,I,20221104,,
1982,2148808355,20211229,신일아이에스***,신**,032-577-6603~6,032-573-5004,10027,경기 김포시 대곶면 송마로73번길 93,(송마리),외감,중소기업,일반기업,42412,"도배, 실내 장식 및 내장 목공사업",I,20221104,,
1983,1098108290,20211229,(유)신***,이**,02  26482138,02  26482146,07983,서울 양천구 목동동로,393,일반,중소기업,일반기업,42200,건물설비 설치 공사업,I,20221104,,
1984,1198606961,20211229,(주)에***,유**,,,06151,서울 강남구 테헤란로,"313, 2013호 (역삼동,역삼성지하이츠)",일반,중소기업,일반기업,47919,기타 통신 판매업,I,20221104,,
1985,1058707666,20211229,(주)에프원***,금**,0505-805-3650,050-5805-1486,07202,서울특별시 영등포구 양평로30길 14,"404호 (양평동6가,세종앤까뮤스퀘어)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
1986,3988104888,20211229,(주)대연종***,김**,043-266-0408,043-266-0408,28353,충북 청주시 청원구 사천로152번가길 53-19,(사천동),일반,중소기업,일반기업,41129,기타 비주거용 건물 건설업,I,20221104,,
1987,1608104528,20211229,(주)그린정보***,이**,02-722-3211,02-723-3211,04057,서울 마포구 신촌로12다길 20,"1층 (노고산동,스테이하이오피스텔)",일반,중소기업,일반기업,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",I,20221104,,
1988,2258102031,20211229,문창통신***,김**,033 373 3123,033 373 9889,26240,강원도 영월군 영월읍 팔괴로,47-11 (팔괴리),일반,중소기업,일반기업,42321,일반 통신 공사업,I,20221104,,
1989,1171400003,20211229,에스케이***,임**,02-541-0260,,08014,서울 양천구 목동동로8길,"15-1, 1층 (신정동)",일반,중소기업,일반기업,47312,통신기기 소매업,I,20221104,,
1990,1212000004,20211229,에스케이***,김**,032 777 7018,,22558,인천광역시 동구 송림로,"106, 1층 (송림동,인천동구새마을회관)",일반,중소기업,일반기업,47312,통신기기 소매업,I,20221104,,
1991,1240400001,20211229,에스케이***,신**,031-357-6011,,18550,경기 화성시 송산면 사강로,196 (사강리),일반,중소기업,일반기업,47312,통신기기 소매업,I,20221104,,
1992,1242100002,20211229,에스케이***,이**,031 212 1121,,16540,경기도 수원시 영통구 매영로,"42, 에스케이텔레콤  (매탄동)",일반,중소기업,일반기업,47312,통신기기 소매업,I,20221104,,
1993,2208809323,20211229,(주)에스엘***,송**,02 3020440,02-302-0440,03938,서울 마포구 모래내로1길 20,"204호, 205호 (성산동,케이씨씨상암스튜디오)",외감,중소기업,일반기업,41111,단독 주택 건설업,I,20221104,,
1994,2208808142,20211229,(주)비디***,김**,02-598-2014,02-597-2013,06732,서울특별시 서초구 서운로1길 40,(서초동),일반,중소기업,일반기업,59113,광고 영화 및 비디오물 제작업,I,20221104,,
1995,5048100352,20211229,(주)성원정***,송**,053 591 2331,053 591 6331,42920,대구 달성군 다사읍 대실역남로2길 20-6,(죽곡리),일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,I,20221104,,
1996,6968606032,20211229,(주)성***,김**,062 7169937,062-716-9938,50879,경상남도 김해시 주촌면 서부로1701번안길 142-154,(원지리),일반,중소기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1997,3608109412,20211229,(주)스카이***,인**,0428220540,042-822-0545,34168,대전 유성구 대학로 55-35,"201호 (봉명동,스카이뷰)",일반,중소기업,일반기업,41229,기타 토목 시설물 건설업,I,20221104,,
1998,4308807922,20211229,(주)스카이홀딩스삼***,김**,070 77241004,,48059,부산광역시 해운대구 센텀중앙로,"90, 519호 (재송동,큐비이센텀)",외감,중소기업,일반기업,58200,소프트웨어 개발 및 공급업,I,20221104,,
1999,1288108797,20211229,(주)아시아***,김**,02 6232 1100,02 6499 5000,13466,경기도 성남시 분당구 운중로 124,"9층 901호 (운중동,마크시티블루)",일반,중소기업,일반기업,61299,그 외 기타 전기 통신업,I,20221104,,
2000,1278109271,20211229,(주)가인***,김**,031 385 1902,031 385 1920,14118,경기도 안양시 동안구 엘에스로 142,"212호 (호계동,금정역에스케이브이원센터)",일반,중소기업,일반기업,42320,통신 공사업,I,20221104,,
2001,2048104566,20211229,(주)오오엔육***,강**,02  20883500,02  20883501,10364,경기 고양시 일산동구 호수로,"688, B동 1403호 (장항동,코오롱레이크폴리스2차)",일반,중소기업,일반기업,14112,여자용 겉옷 제조업,I,20221104,,
2002,1288109987,20211229,(주)새한***,황**,031-917-7705,031-917-7736,10212,경기 고양시 일산서구 송산로,567-54 (덕이동),일반,중소기업,일반기업,22299,그 외 기타 플라스틱 제품 제조업,I,20221104,,
2003,6168106464,20211229,세원종합건설***,고**,064-746-2828,064-746-3330,63081,제주 제주시 원노형5길 8,"2층 201호 (노형동,노형세원멤버스2차)",일반,중소기업,일반기업,41220,토목시설물 건설업,I,20221104,,
2004,5588807873,20211229,(주)창대***,심**,03151753710,031-8027-9042,12939,경기도 하남시 미사강변중앙로31번길 15,"615호, 616호 (풍산동,희가로프리미어)",일반,중소기업,일반기업,42133,조적 및 석공사업,I,20221104,,
2005,5028605604,20211229,(주)한남전기통***,이**,053 741 0100,053-754-3790,38694,경상북도 경산시 옥곡길 42,(옥곡동),일반,중소기업,일반기업,42311,일반전기 공사업,I,20221104,,
2006,1228600884,20211229,대우산업개발***,한**,02  62447000,02  62447160,21995,인천광역시 연수구 컨벤시아대로 69,"601호 (송도동,송도밀레니엄)",외감,중견기업,일반기업,41100,건물 건설업,I,20221104,,
2007,1288101477,20211229,(주)아***,성**,02-6952-4360,02-455-1504,07255,서울 영등포구 선유로 130,"1409호 (양평동3가,에이스 하이테크시티3)",일반,중소기업,일반기업,71600,기타 전문 서비스업,I,20221104,,
2008,5148105859,20211229,(주)큐텍***,박**,053 622 8572,053 622 8572,41566,대구 북구 경대로17길 47,"401호 (복현동,아이티융합산업빌딩)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
2009,4010306443,20211229,세기이**,박**,063 446 4950,063-446-7548,54103,전북 군산시 상지곡안4길,5-6 (지곡동),일반,중소기업,일반기업,26410,유선 통신장비 제조업,I,20221104,,
2010,3128107342,20211229,범우이앤씨***,김**,061 692 3427,041 621 8226,59637,전남 여수시 성산로 47,(화장동),일반,중소기업,일반기업,42310,전기 공사업,I,20221104,,
2011,4648104537,20211229,(주)선진테***,백**,02-462-0328,0505-300-0328,04159,서울 마포구 큰우물로 10,4층 (대흥동),일반,중소기업,일반기업,39009,기타 환경 정화 및 복원업,I,20221104,,
