사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
5048107452,1,,,,,,,,I,20221104,,
5048107453,1,,,,,,,,I,20221104,,
5048107454,1,,,,,,,,I,20221104,,
5048107455,1,,,,,,,,I,20221104,,
5048107456,1,20220321,,,,,,,I,20221104,,
5048107456,2,,,,,,,,I,20221104,,
5048107457,1,,,,,,,,I,20221104,,
5048107458,1,20220321,,,,,,,I,20221104,,
5048107458,2,,,,,,,,I,20221104,,
5048107459,1,,,,,,,,I,20221104,,
5048107460,1,,,,,,,,I,20221104,,
5048107461,1,,,,,,,,I,20221104,,
5048107462,1,,,,,,,,I,20221104,,
5048107463,1,,,,,,,,I,20221104,,
5048107464,1,,,,,,,,I,20221104,,
5048107465,1,,,,,,,,I,20221104,,
5048107466,1,,,,,,,,I,20221104,,
5048107467,1,,,,,,,,I,20221104,,
5048107468,1,20220321,,,,,,,I,20221104,,
5048107468,2,,,,,,,,I,20221104,,
5048107469,1,,,,,,,,I,20221104,,
5048107470,1,,,,,,,,I,20221104,,
5048107471,1,,,,,,,,I,20221104,,
5048107472,1,,,,,,,,I,20221104,,
5048107473,1,,,,,,,,I,20221104,,
5048107474,1,,,,,,,,I,20221104,,
5048107475,1,,,,,,,,I,20221104,,
5048107476,1,20220321,,,,,,,I,20221104,,
5048107476,2,,,,,,,,I,20221104,,
5048107477,1,,,,,,,,I,20221104,,
5048107478,1,,,,,,,,I,20221104,,
5048107479,1,,,,,,,,I,20221104,,
5048107480,1,,,,,,,,I,20221104,,
5048107481,1,,,,,,,,I,20221104,,
5048107482,1,,,,,,,,I,20221104,,
5048107483,1,,,,,,,,I,20221104,,
5048507484,1,,,,,,,,I,20221104,,
5048507485,1,,,,,,,,I,20221104,,
5048507486,1,,,,,,,,I,20221104,,
5048507487,1,,,,,,,,I,20221104,,
5048607488,1,20220321,,,,,,,I,20221104,,
5048607488,2,,,,,,,,I,20221104,,
5048607489,1,,,,,,,,I,20221104,,
5048607490,1,,,,,,,,I,20221104,,
5048607491,1,,,,,,,,I,20221104,,
5051407492,1,,,,,,,,I,20221104,,
5058107493,1,,,,,,,,I,20221104,,
5058107494,1,,,,,,,,I,20221104,,
5058107495,1,,,,,,,,I,20221104,,
5058107496,1,,,,,,,,I,20221104,,
5058107497,1,,,,,,,,I,20221104,,
5058107498,1,,,,,,,,I,20221104,,
5058107499,1,,,,,,,,I,20221104,,
5058107500,1,,,,,,,,I,20221104,,
5058507501,1,20220321,,,,,,,I,20221104,,
5058507501,2,,,,,,,,I,20221104,,
5058807502,1,,,,,,,,I,20221104,,
5060207503,1,,,,,,,,I,20221104,,
5060207504,1,,,,,,,,I,20221104,,
5060507505,1,,,,,,,,I,20221104,,
5061707506,1,,,,,,,,I,20221104,,
5061807507,1,,,,,,,,I,20221104,,
5068107508,1,,,,,,,,I,20221104,,
5068107509,1,,,,,,,,I,20221104,,
5068107510,1,20220321,,,,,,,I,20221104,,
5068107510,2,,,,,,,,I,20221104,,
5068107511,1,,,,,,,,I,20221104,,
5068107512,1,,,,,,,,I,20221104,,
5068107513,1,,,,,,,,I,20221104,,
5068107514,1,,,,,,,,I,20221104,,
5068107515,1,,,,,,,,I,20221104,,
5068107516,1,,,,,,,,I,20221104,,
5068107517,1,,,,,,,,I,20221104,,
5068107518,1,,,,,,,,I,20221104,,
5068107519,1,,,,,,,,I,20221104,,
5068107520,1,,,,,,,,I,20221104,,
5068107521,1,,,,,,,,I,20221104,,
5068107522,1,,,,,,,,I,20221104,,
5068107523,1,,,,,,,,I,20221104,,
5068107524,1,,,,,,,,I,20221104,,
5068107525,1,,,,,,,,I,20221104,,
5068107526,1,,,,,,,,I,20221104,,
5068107527,1,,,,,,,,I,20221104,,
5068107528,1,20220321,,,,,,,I,20221104,,
5068107528,2,,,,,,,,I,20221104,,
5068107529,1,,,,,,,,I,20221104,,
5068107530,1,,,,,,,,I,20221104,,
5068107531,1,,,,,,,,I,20221104,,
5068107532,1,,,,,,,,I,20221104,,
5068107533,1,,,,,,,,I,20221104,,
5068107534,1,,,,,,,,I,20221104,,
5068107535,1,,,,,,,,I,20221104,,
5068107536,1,,,,,,,,I,20221104,,
5068507537,1,,,,,,,,I,20221104,,
5068607538,1,,,,,,,,I,20221104,,
5078107539,1,,,,,,,,I,20221104,,
5078107540,1,,,,,,,,I,20221104,,
5078107541,1,,,,,,,,I,20221104,,
5078107542,1,,,,,,,,I,20221104,,
5078107543,1,,,,,,,,I,20221104,,
5078107544,1,,,,,,,,I,20221104,,
5078107545,1,,,,,,,,I,20221104,,
5078607546,1,20220321,,,,,,,I,20221104,,
5078607546,2,,,,,,,,I,20221104,,
5080207547,1,,,,,,,,I,20221104,,
5081807548,1,,,,,,,,I,20221104,,
5088107549,1,,,,,,,,I,20221104,,
5088107550,1,,,,,,,,I,20221104,,
5088107551,1,,,,,,,,I,20221104,,
5088107552,1,20220321,,,,,,,I,20221104,,
5088107552,2,,,,,,,,I,20221104,,
5088107553,1,,,,,,,,I,20221104,,
5088107554,1,,,,,,,,I,20221104,,
5088107555,1,,,,,,,,I,20221104,,
5088107556,1,,,,,,,,I,20221104,,
5088107557,1,,,,,,,,I,20221104,,
5088107558,1,,,,,,,,I,20221104,,
5088107559,1,,,,,,,,I,20221104,,
5088107560,1,,,,,,,,I,20221104,,
5088107561,1,,,,,,,,I,20221104,,
5088107562,1,,,,,,,,I,20221104,,
5088107563,1,,,,,,,,I,20221104,,
5088107564,1,,,,,,,,I,20221104,,
5088107565,1,,,,,,,,I,20221104,,
5088107566,1,20220321,,,,,,,I,20221104,,
5088107566,2,,,,,,,,I,20221104,,
5088107567,1,20220321,,,,,,,I,20221104,,
5088107567,2,,,,,,,,I,20221104,,
5088107568,1,,,,,,,,I,20221104,,
5088107569,1,,,,,,,,I,20221104,,
5088107570,1,,,,,,,,I,20221104,,
5088107571,1,,,,,,,,I,20221104,,
5088107572,1,,,,,,,,I,20221104,,
5088107573,1,,,,,,,,I,20221104,,
5088107574,1,,,,,,,,I,20221104,,
5088107575,1,20220321,,,,,,,I,20221104,,
5088107575,2,,,,,,,,I,20221104,,
5088107576,1,,,,,,,,I,20221104,,
5088607577,1,,,,,,,,I,20221104,,
5088807578,1,,,,,,,,I,20221104,,
5088807579,1,20220321,,,,,,,I,20221104,,
5088807579,2,,,,,,,,I,20221104,,
5090807580,1,,,,,,,,I,20221104,,
5090907581,1,,,,,,,,I,20221104,,
5098107582,1,,,,,,,,I,20221104,,
5098107583,1,,,,,,,,I,20221104,,
5098107584,1,,,,,,,,I,20221104,,
5098107585,1,,,,,,,,I,20221104,,
5098107586,1,,,,,,,,I,20221104,,
5098107587,1,,,,,,,,I,20221104,,
5098607588,1,20220321,,,,,,,I,20221104,,
5098607588,2,,,,,,,,I,20221104,,
5108107589,1,,,,,,,,I,20221104,,
5108107590,1,,,,,,,,I,20221104,,
5108107591,1,,,,,,,,I,20221104,,
5108107592,1,,,,,,,,I,20221104,,
5110307593,1,,,,,,,,I,20221104,,
5110807594,1,,,,,,,,I,20221104,,
5110807595,1,,,,,,,,I,20221104,,
5118107596,1,,,,,,,,I,20221104,,
5118107597,1,,,,,,,,I,20221104,,
5118107598,1,,,,,,,,I,20221104,,
5118107599,1,,,,,,,,I,20221104,,
5118107600,1,,,,,,,,I,20221104,,
5118107601,1,,,,,,,,I,20221104,,
5118107602,1,,,,,,,,I,20221104,,
5118107603,1,,,,,,,,I,20221104,,
5118707604,1,,,,,,,,I,20221104,,
5118807605,1,,,,,,,,I,20221104,,
5128107606,1,,,,,,,,I,20221104,,
5131407607,1,,,,,,,,I,20221104,,
5138107608,1,,,,,,,,I,20221104,,
5138107609,1,,,,,,,,I,20221104,,
5138107610,1,,,,,,,,I,20221104,,
5138107611,1,,,,,,,,I,20221104,,
5138107612,1,,,,,,,,I,20221104,,
5138107613,1,,,,,,,,I,20221104,,
5138107614,1,,,,,,,,I,20221104,,
5138107615,1,,,,,,,,I,20221104,,
5138107616,1,20220321,,,,,,,I,20221104,,
5138107616,2,,,,,,,,I,20221104,,
5138107617,1,,,,,,,,I,20221104,,
5138107618,1,,,,,,,,I,20221104,,
5138107619,1,20220321,,,,,,,I,20221104,,
5138107619,2,,,,,,,,I,20221104,,
5138107620,1,,,,,,,,I,20221104,,
5138107621,1,,,,,,,,I,20221104,,
5138107622,1,,,,,,,,I,20221104,,
5138107623,1,20220321,,,,,,,I,20221104,,
5138107623,2,,,,,,,,I,20221104,,
5138507624,1,20220321,,,,,,,I,20221104,,
5138507624,2,,,,,,,,I,20221104,,
5138507625,1,,,,,,,,I,20221104,,
5138507626,1,20220321,,,,,,,I,20221104,,
5138507626,2,,,,,,,,I,20221104,,
5141307627,1,,,,,,,,I,20221104,,
5142507628,1,,,,,,,,I,20221104,,
5142607629,1,,,,,,,,I,20221104,,
5148107630,1,,,,,,,,I,20221104,,
5148107631,1,,,,,,,,I,20221104,,
5148107632,1,,,,,,,,I,20221104,,
5148107633,1,,,,,,,,I,20221104,,
5148107634,1,,,,,,,,I,20221104,,
5148107635,1,20220321,,,,,,,I,20221104,,
5148107635,2,,,,,,,,I,20221104,,
5148107636,1,,,,,,,,I,20221104,,
5148107637,1,20220321,,,,,,,I,20221104,,
5148107637,2,,,,,,,,I,20221104,,
5148107638,1,,,,,,,,I,20221104,,
5148107639,1,,,,,,,,I,20221104,,
5148107640,1,,,,,,,,I,20221104,,
5148107641,1,,,,,,,,I,20221104,,
5148107642,1,,,,,,,,I,20221104,,
5148107643,1,,,,,,,,I,20221104,,
5148107644,1,,,,,,,,I,20221104,,
5148107645,1,,,,,,,,I,20221104,,
5148107646,1,,,,,,,,I,20221104,,
5148107647,1,,,,,,,,I,20221104,,
5148107648,1,20220321,,,,,,,I,20221104,,
5148107648,2,,,,,,,,I,20221104,,
5148107649,1,,,,,,,,I,20221104,,
5148107650,1,,,,,,,,I,20221104,,
5148107651,1,,,,,,,,I,20221104,,
5148107652,1,,,,,,,,I,20221104,,
5148107653,1,,,,,,,,I,20221104,,
5148107654,1,,,,,,,,I,20221104,,
5148107655,1,,,,,,,,I,20221104,,
5148107656,1,,,,,,,,I,20221104,,
5148107657,1,,,,,,,,I,20221104,,
5148107658,1,,,,,,,,I,20221104,,
5148107659,1,,,,,,,,I,20221104,,
5148107660,1,20220321,,,,,,,I,20221104,,
5148107660,2,,,,,,,,I,20221104,,
5148107661,1,,,,,,,,I,20221104,,
5148107662,1,,,,,,,,I,20221104,,
5148107663,1,,,,,,,,I,20221104,,
5148107664,1,20220321,,,,,,,I,20221104,,
5148107664,2,,,,,,,,I,20221104,,
5148107665,1,,,,,,,,I,20221104,,
5148107666,1,,,,,,,,I,20221104,,
5148107667,1,,,,,,,,I,20221104,,
5148107668,1,,,,,,,,I,20221104,,
5148107669,1,,,,,,,,I,20221104,,
5148107670,1,,,,,,,,I,20221104,,
5148107671,1,,,,,,,,I,20221104,,
5148107672,1,20220321,,,,,,,I,20221104,,
5148107672,2,,,,,,,,I,20221104,,
5148107673,1,,,,,,,,I,20221104,,
5148707674,1,,,,,,,,I,20221104,,
5148707675,1,20220321,,,,,,,I,20221104,,
5148707675,2,20220105,,,,,,,I,20221104,,
5148707675,3,,,,,,,,I,20221104,,
5148707676,1,,,,,,,,I,20221104,,
5148807677,1,,,,,,,,I,20221104,,
5148807678,1,,,,,,,,I,20221104,,
5150707679,1,,,,,,,,I,20221104,,
5150807680,1,,,,,,,,I,20221104,,
5158107681,1,20220321,,,,,,,I,20221104,,
5158107681,2,,,,,,,,I,20221104,,
5158107682,1,,,,,,,,I,20221104,,
5158107683,1,,,,,,,,I,20221104,,
5158107684,1,,,,,,,,I,20221104,,
5158107685,1,,,,,,,,I,20221104,,
5158107686,1,,,,,,,,I,20221104,,
5158107687,1,,,,,,,,I,20221104,,
5158107688,1,,,,,,,,I,20221104,,
5158107689,1,,,,,,,,I,20221104,,
5158107690,1,,,,,,,,I,20221104,,
5158107691,1,,,,,,,,I,20221104,,
5158107692,1,,,,,,,,I,20221104,,
5158107693,1,20220321,,,,,,,I,20221104,,
5158107693,2,,,,,,,,I,20221104,,
5158107694,1,20220321,,,,,,,I,20221104,,
5158107694,2,,,,,,,,I,20221104,,
5158107695,1,,,,,,,,I,20221104,,
5158107696,1,,,,,,,,I,20221104,,
5158107697,1,,,,,,,,I,20221104,,
5158107698,1,20220321,,,,,,,I,20221104,,
5158107698,2,,,,,,,,I,20221104,,
5158107699,1,,,,,,,,I,20221104,,
5158107700,1,,,,,,,,I,20221104,,
5158107701,1,,,,,,,,I,20221104,,
5158107702,1,20220321,,,,,,,I,20221104,,
5158107702,2,,,,,,,,I,20221104,,
5158107703,1,,,,,,,,I,20221104,,
5158107704,1,,,,,,,,I,20221104,,
5158107705,1,,,,,,,,I,20221104,,
5158107706,1,,,,,,,,I,20221104,,
5158107707,1,20220321,,,,,,,I,20221104,,
5158107707,2,,,,,,,,I,20221104,,
5158107708,1,,,,,,,,I,20221104,,
5158107709,1,,,,,,,,I,20221104,,
5158107710,1,,,,,,,,I,20221104,,
5158107711,1,,,,,,,,I,20221104,,
5158107712,1,,,,,,,,I,20221104,,
5158107713,1,,,,,,,,I,20221104,,
5158107714,1,20220321,,,,,,,I,20221104,,
5158107714,2,,,,,,,,I,20221104,,
5158107715,1,20220321,,,,,,,I,20221104,,
5158107715,2,,,,,,,,I,20221104,,
5158107716,1,,,,,,,,I,20221104,,
5158107717,1,,,,,,,,I,20221104,,
5158107718,1,,,,,,,,I,20221104,,
5158107719,1,,,,,,,,I,20221104,,
5158107720,1,,,,,,,,I,20221104,,
5158107721,1,,,,,,,,I,20221104,,
5158107722,1,,,,,,,,I,20221104,,
5158107723,1,,,,,,,,I,20221104,,
5158107724,1,,,,,,,,I,20221104,,
5158107725,1,,,,,,,,I,20221104,,
5158107726,1,,,,,,,,I,20221104,,
5158107727,1,,,,,,,,I,20221104,,
5158107728,1,,,,,,,,I,20221104,,
5158107729,1,20220321,,,,,,,I,20221104,,
5158107729,2,,,,,,,,I,20221104,,
5158107730,1,,,,,,,,I,20221104,,
5158107731,1,,,,,,,,I,20221104,,
5158107732,1,,,,,,,,I,20221104,,
5158107733,1,,,,,,,,I,20221104,,
5158607734,1,,,,,,,,I,20221104,,
5158707735,1,,,,,,,,I,20221104,,
5168107736,1,,,,,,,,I,20221104,,
5168607737,1,20220321,,,,,,,I,20221104,,
5168607737,2,,,,,,,,I,20221104,,
5168707738,1,,,,,,,,I,20221104,,
5168807739,1,,,,,,,,I,20221104,,
5168807740,1,20220321,,,,,,,I,20221104,,
5168807740,2,,,,,,,,I,20221104,,
5168807741,1,,,,,,,,I,20221104,,
5168807742,1,,,,,,,,I,20221104,,
5173707743,1,,,,,,,,I,20221104,,
5178107744,1,,,,,,,,I,20221104,,
5178107745,1,,,,,,,,I,20221104,,
5178107746,1,20220321,,,,,,,I,20221104,,
5178107746,2,,,,,,,,I,20221104,,
5178607747,1,,,,,,,,I,20221104,,
5178807748,1,20220321,,,,,,,I,20221104,,
5178807748,2,,,,,,,,I,20221104,,
5178807749,1,,,,,,,,I,20221104,,
5179607750,1,,,,,,,,I,20221104,,
5188107751,1,,,,,,,,I,20221104,,
5188607752,1,,,,,,,,I,20221104,,
5188607753,1,,,,,,,,I,20221104,,
5188607754,1,,,,,,,,I,20221104,,
5188707755,1,,,,,,,,I,20221104,,
5188807756,1,,,,,,,,I,20221104,,
5188807757,1,,,,,,,,I,20221104,,
5188807758,1,,,,,,,,I,20221104,,
5198107759,1,,,,,,,,I,20221104,,
5202507760,1,,,,,,,,I,20221104,,
5208607761,1,,,,,,,,I,20221104,,
5208607762,1,20220321,,,,,,,I,20221104,,
5208607762,2,,,,,,,,I,20221104,,
5208707763,1,,,,,,,,I,20221104,,
5208707764,1,,,,,,,,I,20221104,,
5208707765,1,,,,,,,,I,20221104,,
5208707766,1,,,,,,,,I,20221104,,
5210307767,1,,,,,,,,I,20221104,,
5210807768,1,,,,,,,,I,20221104,,
5218607769,1,,,,,,,,I,20221104,,
5218707770,1,,,,,,,,I,20221104,,
5218807771,1,,,,,,,,I,20221104,,
5223007772,1,,,,,,,,I,20221104,,
5228107773,1,,,,,,,,I,20221104,,
5228107774,1,,,,,,,,I,20221104,,
5228807775,1,20220321,,,,,,,I,20221104,,
5228807775,2,,,,,,,,I,20221104,,
5232107776,1,,,,,,,,I,20221104,,
5238107777,1,,,,,,,,I,20221104,,
5238107778,1,,,,,,,,I,20221104,,
5238707779,1,,,,,,,,I,20221104,,
5238707780,1,,,,,,,,I,20221104,,
5238707781,1,20220321,,,,,,,I,20221104,,
5238707781,2,,,,,,,,I,20221104,,
5243907782,1,,,,,,,,I,20221104,,
5248607783,1,,,,,,,,I,20221104,,
5258107784,1,,,,,,,,I,20221104,,
5258607785,1,20220321,,,,,,,I,20221104,,
5258607785,2,,,,,,,,I,20221104,,
5258707786,1,,,,,,,,I,20221104,,
5258807787,1,,,,,,,,I,20221104,,
5268107788,1,,,,,,,,I,20221104,,
5268107789,1,20220321,,,,,,,I,20221104,,
5268107789,2,,,,,,,,I,20221104,,
5268107790,1,,,,,,,,I,20221104,,
5268707791,1,20220321,,,,,,,I,20221104,,
5268707791,2,,,,,,,,I,20221104,,
5268707792,1,,,,,,,,I,20221104,,
5268707793,1,20220321,,,,,,,I,20221104,,
5268707793,2,,,,,,,,I,20221104,,
5268807794,1,,,,,,,,I,20221104,,
5278107795,1,20220321,,,,,,,I,20221104,,
5278107795,2,,,,,,,,I,20221104,,
5278607796,1,,,,,,,,I,20221104,,
5278607797,1,20220321,,,,,,,I,20221104,,
5278607797,2,,,,,,,,I,20221104,,
5278707798,1,,,,,,,,I,20221104,,
5278807799,1,,,,,,,,I,20221104,,
5283207800,1,,,,,,,,I,20221104,,
5283407801,1,,,,,,,,I,20221104,,
5288607802,1,20220321,,,,,,,I,20221104,,
5288607802,2,20220106,,,,,,,I,20221104,,
5288607802,3,,,,,,,,I,20221104,,
5288707803,1,,,,,,,,I,20221104,,
5288707804,1,,,,,,,,I,20221104,,
5288807805,1,20220321,,,,,,,I,20221104,,
5288807805,2,,,,,,,,I,20221104,,
5298107806,1,,,,,,,,I,20221104,,
5298107807,1,,,,,,,,I,20221104,,
5298507808,1,20220321,,,,,,,I,20221104,,
5298507808,2,,,,,,,,I,20221104,,
5298607809,1,,,,,,,,I,20221104,,
5298607810,1,,,,,,,,I,20221104,,
5298707811,1,,,,,,,,I,20221104,,
5298807812,1,,,,,,,,I,20221104,,
5305107813,1,,,,,,,,I,20221104,,
5310707814,1,,,,,,,,I,20221104,,
5318607815,1,,,,,,,,I,20221104,,
5328707816,1,20220321,,,,,,,I,20221104,,
5328707816,2,,,,,,,,I,20221104,,
5328707817,1,,,,,,,,I,20221104,,
5328707818,1,,,,,,,,I,20221104,,
5338107819,1,20220107,,,,,,,I,20221104,,
5338107819,2,,,,,,,,I,20221104,,
5338107820,1,,,,,,,,I,20221104,,
5338607821,1,,,,,,,,I,20221104,,
5338707822,1,20220321,,,,,,,I,20221104,,
5338707822,2,,,,,,,,I,20221104,,
5338707823,1,,,,,,,,I,20221104,,
5338707824,1,,,,,,,,I,20221104,,
5338807825,1,,,,,,,,I,20221104,,
5338807826,1,,,,,,,,I,20221104,,
5348107827,1,,,,,,,,I,20221104,,
5348607828,1,,,,,,,,I,20221104,,
5348607829,1,20220321,,,,,,,I,20221104,,
5348607829,2,,,,,,,,I,20221104,,
5348807830,1,,,,,,,,I,20221104,,
5358107831,1,,,,,,,,I,20221104,,
5358107832,1,,,,,,,,I,20221104,,
5358607833,1,,,,,,,,I,20221104,,
5358707834,1,,,,,,,,I,20221104,,
5358707835,1,,,,,,,,I,20221104,,
5358807836,1,,,,,,,,I,20221104,,
5358807837,1,,,,,,,,I,20221104,,
5368107838,1,,,,,,,,I,20221104,,
5368607839,1,20220321,,,,,,,I,20221104,,
5368607839,2,,,,,,,,I,20221104,,
5368807840,1,,,,,,,,I,20221104,,
5378607841,1,,,,,,,,I,20221104,,
5378707842,1,,,,,,,,I,20221104,,
5382507843,1,,,,,,,,I,20221104,,
5384107844,1,,,,,,,,I,20221104,,
5388607845,1,,,,,,,,I,20221104,,
5388707846,1,,,,,,,,I,20221104,,
5388807847,1,,,,,,,,I,20221104,,
5398107848,1,,,,,,,,I,20221104,,
5398607849,1,,,,,,,,I,20221104,,
5398607850,1,,,,,,,,I,20221104,,
5398607851,1,,,,,,,,I,20221104,,
5398707852,1,,,,,,,,I,20221104,,
5398707853,1,,,,,,,,I,20221104,,
5398807854,1,,,,,,,,I,20221104,,
5408707855,1,,,,,,,,I,20221104,,
5408707856,1,20220321,,,,,,,I,20221104,,
5408707856,2,,,,,,,,I,20221104,,
5408807857,1,,,,,,,,I,20221104,,
5418107858,1,,,,,,,,I,20221104,,
5418107859,1,,,,,,,,I,20221104,,
5418607860,1,,,,,,,,I,20221104,,
5418707861,1,,,,,,,,I,20221104,,
5418707862,1,,,,,,,,I,20221104,,
5418807863,1,20220106,,,,,,,I,20221104,,
5418807863,2,,,,,,,,I,20221104,,
5418807864,1,,,,,,,,I,20221104,,
5428107865,1,,,,,,,,I,20221104,,
5428607866,1,,,,,,,,I,20221104,,
5428607867,1,20220107,,,,,,,I,20221104,,
5428607867,2,,,,,,,,I,20221104,,
5428607868,1,,,,,,,,I,20221104,,
5428807869,1,,,,,,,,I,20221104,,
5433707870,1,,,,,,,,I,20221104,,
5438107871,1,20220105,,,,,,,I,20221104,,
5438107871,2,,,,,,,,I,20221104,,
5438107872,1,20220321,,,,,,,I,20221104,,
5438107872,2,,,,,,,,I,20221104,,
5438107873,1,,,,,,,,I,20221104,,
5438707874,1,,,,,,,,I,20221104,,
5438707875,1,20220321,,,,,,,I,20221104,,
5438707875,2,,,,,,,,I,20221104,,
5438707876,1,,,,,,,,I,20221104,,
5438707877,1,,,,,,,,I,20221104,,
5438807878,1,,,,,,,,I,20221104,,
5448107879,1,,,,,,,,I,20221104,,
5448107880,1,20220321,,,,,,,I,20221104,,
5448107880,2,,,,,,,,I,20221104,,
5448707881,1,,,,,,,,I,20221104,,
5448807882,1,,,,,,,,I,20221104,,
5458107883,1,20220321,,,,,,,I,20221104,,
5458107883,2,,,,,,,,I,20221104,,
5458107884,1,20220321,,,,,,,I,20221104,,
5458107884,2,,,,,,,,I,20221104,,
5458107885,1,20220321,,,,,,,I,20221104,,
5458107885,2,,,,,,,,I,20221104,,
5458607886,1,20220321,,,,,,,I,20221104,,
5458607886,2,,,,,,,,I,20221104,,
5458607887,1,20220321,,,,,,,I,20221104,,
5458607887,2,,,,,,,,I,20221104,,
5468107888,1,,,,,,,,I,20221104,,
5468607889,1,,,,,,,,I,20221104,,
5468707890,1,,,,,,,,I,20221104,,
5468807891,1,,,,,,,,I,20221104,,
5468807892,1,,,,,,,,I,20221104,,
5468807893,1,,,,,,,,I,20221104,,
5478107894,1,20220107,,,,,,,I,20221104,,
5478107894,2,,,,,,,,I,20221104,,
5478607895,1,,,,,,,,I,20221104,,
5478707896,1,,,,,,,,I,20221104,,
5488607897,1,,,,,,,,I,20221104,,
5488607898,1,,,,,,,,I,20221104,,
5488607899,1,,,,,,,,I,20221104,,
5488607900,1,,,,,,,,I,20221104,,
5488707901,1,,,,,,,,I,20221104,,
5488807902,1,20220106,,,,,,,I,20221104,,
5488807902,2,,,,,,,,I,20221104,,
5498107903,1,20220321,,,,,,,I,20221104,,
5498107903,2,,,,,,,,I,20221104,,
5498607904,1,,,,,,,,I,20221104,,
5498707905,1,20220321,,,,,,,I,20221104,,
5498707905,2,,,,,,,,I,20221104,,
5498707906,1,,,,,,,,I,20221104,,
5498807907,1,,,,,,,,I,20221104,,
5498807908,1,,,,,,,,I,20221104,,
5498807909,1,20220321,,,,,,,I,20221104,,
5498807909,2,,,,,,,,I,20221104,,
5498807910,1,,,,,,,,I,20221104,,
5498807911,1,20220321,,,,,,,I,20221104,,
5498807911,2,,,,,,,,I,20221104,,
5508107912,1,,,,,,,,I,20221104,,
5508107913,1,20220321,,,,,,,I,20221104,,
5508107913,2,,,,,,,,I,20221104,,
5508607914,1,20220321,,,,,,,I,20221104,,
5508607914,2,,,,,,,,I,20221104,,
5508707915,1,,,,,,,,I,20221104,,
5508707916,1,,,,,,,,I,20221104,,
5508707917,1,,,,,,,,I,20221104,,
5508807918,1,20220321,,,,,,,I,20221104,,
5508807918,2,,,,,,,,I,20221104,,
5518107919,1,,,,,,,,I,20221104,,
5518107920,1,,,,,,,,I,20221104,,
5518107921,1,,,,,,,,I,20221104,,
5518607922,1,,,,,,,,I,20221104,,
5518607923,1,,,,,,,,I,20221104,,
5518607924,1,,,,,,,,I,20221104,,
5518707925,1,,,,,,,,I,20221104,,
5518707926,1,,,,,,,,I,20221104,,
5518807927,1,20220321,,,,,,,I,20221104,,
5518807927,2,,,,,,,,I,20221104,,
5518807928,1,20220321,,,,,,,I,20221104,,
5518807928,2,,,,,,,,I,20221104,,
5528607929,1,,,,,,,,I,20221104,,
5528707930,1,,,,,,,,I,20221104,,
5528707931,1,,,,,,,,I,20221104,,
5528807932,1,,,,,,,,I,20221104,,
5528807933,1,,,,,,,,I,20221104,,
5528807934,1,20220112,,,,,,,I,20221104,,
5528807934,2,,,,,,,,I,20221104,,
5531307935,1,,,,,,,,I,20221104,,
5532707936,1,,,,,,,,I,20221104,,
5538107937,1,,,,,,,,I,20221104,,
5538607938,1,,,,,,,,I,20221104,,
5538607939,1,,,,,,,,I,20221104,,
5538607940,1,,,,,,,,I,20221104,,
5538807941,1,,,,,,,,I,20221104,,
5538807942,1,,,,,,,,I,20221104,,
5541507943,1,,,,,,,,I,20221104,,
5547207944,1,,,,,,,,I,20221104,,
5548107945,1,,,,,,,,I,20221104,,
5548107946,1,,,,,,,,I,20221104,,
5548107947,1,,,,,,,,I,20221104,,
5548807948,1,,,,,,,,I,20221104,,
5558107949,1,,,,,,,,I,20221104,,
5558607950,1,,,,,,,,I,20221104,,
5568107951,1,,,,,,,,I,20221104,,
5568607952,1,20220107,,,,,,,I,20221104,,
5568607952,2,,,,,,,,I,20221104,,
5568607953,1,,,,,,,,I,20221104,,
5568707954,1,,,,,,,,I,20221104,,
5568807955,1,,,,,,,,I,20221104,,
5568807956,1,,,,,,,,I,20221104,,
5578107957,1,20220321,,,,,,,I,20221104,,
5578107957,2,,,,,,,,I,20221104,,
5578107958,1,,,,,,,,I,20221104,,
5578607959,1,,,,,,,,I,20221104,,
5578807960,1,,,,,,,,I,20221104,,
5588707961,1,,,,,,,,I,20221104,,
5588807962,1,,,,,,,,I,20221104,,
5588807963,1,,,,,,,,I,20221104,,
5598107964,1,,,,,,,,I,20221104,,
5598107965,1,,,,,,,,I,20221104,,
5598607966,1,,,,,,,,I,20221104,,
5598607967,1,,,,,,,,I,20221104,,
5598707968,1,20220321,,,,,,,I,20221104,,
5598707968,2,,,,,,,,I,20221104,,
5598707969,1,,,,,,,,I,20221104,,
5598807970,1,20220321,,,,,,,I,20221104,,
5598807970,2,,,,,,,,I,20221104,,
5598807971,1,20220321,,,,,,,I,20221104,,
5598807971,2,,,,,,,,I,20221104,,
5603307972,1,,,,,,,,I,20221104,,
5608107973,1,,,,,,,,I,20221104,,
5608607974,1,,,,,,,,I,20221104,,
5608807975,1,,,,,,,,I,20221104,,
5618607976,1,,,,,,,,I,20221104,,
5618607977,1,,,,,,,,I,20221104,,
5618607978,1,20220321,,,,,,,I,20221104,,
5618607978,2,,,,,,,,I,20221104,,
5618707979,1,,,,,,,,I,20221104,,
5618707980,1,20220321,,,,,,,I,20221104,,
5618707980,2,,,,,,,,I,20221104,,
5618707981,1,,,,,,,,I,20221104,,
